name,ingredients,category
"Snacks, vegetable chips, HAIN CELESTIAL GROUP, TERRA CHIPS",N/A,Snacks
"Formulated bar, ZONE PERFECT CLASSIC CRUNCH BAR, mixed flavors",N/A,Formulated bar
"Snacks, granola bar, KASHI GOLEAN, chewy, mixed flavors",N/A,Snacks
"Snacks, granola bar, KASHI TLC Bar, chewy, mixed flavors",N/A,Snacks
"Snacks, granola bar, chewy, reduced sugar, all flavors",N/A,Snacks
"Snacks, granola bites, mixed flavors",N/A,Snacks
"Snacks, pita chips, salted",N/A,Snacks
"Snacks, granola bars, soft, almond, confectioners coating",N/A,Snacks
"Snacks, granola bars, QUAKER OATMEAL TO GO, all flavors",N/A,Snacks
"Snacks, vegetable chips, made from garden vegetables",N/A,Snacks
"Snacks, candy bits, yogurt covered with vitamin C",N/A,Snacks
"Formulated bar, high fiber, chewy, oats and chocolate",N/A,Formulated bar
"Snacks, bagel chips, plain",N/A,Snacks
"Snacks, NUTRI-GRAIN FRUIT AND NUT BAR",N/A,Snacks
"Snacks, CLIF BAR, mixed flavors",N/A,Snacks
"Snacks, granola bar, QUAKER, chewy, 90 Calorie Bar",N/A,Snacks
"Snacks, granola bar, GENERAL MILLS NATURE VALLEY, SWEET&SALTY NUT, peanut",N/A,Snacks
"Snacks, granola bar, GENERAL MILLS, NATURE VALLEY, with yogurt coating",N/A,Snacks
"Snacks, granola bar, GENERAL MILLS, NATURE VALLEY, CHEWY TRAIL MIX",N/A,Snacks
"Snacks, granola bar, QUAKER, DIPPS, all flavors",N/A,Snacks
"Snacks, brown rice chips",N/A,Snacks
"Snack, Pretzel, hard chocolate coated",N/A,Snack
"Snacks, potato chips, made from dried potatoes (preformed), multigrain",N/A,Snacks
"Snacks, potato chips, lightly salted",N/A,Snacks
"Snacks, Pretzels, gluten- free made with cornstarch and potato flour",N/A,Snacks
"Snacks, peas, roasted, wasabi-flavored",N/A,Snacks
"Formulated Bar, SOUTH BEACH protein bar",N/A,Formulated Bar
"Snack, BALANCE, original bar",N/A,Snack
"Snacks, shrimp cracker",N/A,Snacks
Rice crackers,N/A,Rice crackers
"Soup, egg drop, Chinese restaurant",N/A,Soup
"Soup, hot and sour, Chinese restaurant",N/A,Soup
"Soup, wonton, Chinese restaurant",N/A,Soup
"Soup, ramen noodle, dry, any flavor, reduced fat, reduced sodium",N/A,Soup
"Soup, clam chowder, new england, reduced sodium, canned, ready-to-serve",N/A,Soup
"Soup, chicken noodle, reduced sodium, canned, ready-to-serve",N/A,Soup
"Sauce, duck, ready-to-serve",N/A,Sauce
"Sauce, salsa, verde, ready-to-serve",N/A,Sauce
"Sauce, steak, tomato based",N/A,Sauce
"Sauce, tartar, ready-to-serve",N/A,Sauce
"Sauce, sweet and sour, ready-to-serve",N/A,Sauce
"Sauce, cocktail, ready-to-serve",N/A,Sauce
"Dip, salsa con queso, cheese and salsa- medium",N/A,Dip
"Sauce, peanut, made from peanut butter, water, soy sauce",N/A,Sauce
"Soup, chunky vegetable, reduced sodium, canned, ready-to-serve",N/A,Soup
"Soup, beef barley, ready to serve",N/A,Soup
"Sauce, enchilada, red, mild, ready to serve",N/A,Sauce
Wasabi,N/A,Wasabi
"Dip, bean, original flavor",N/A,Dip
"Sauce, horseradish",N/A,Sauce
"Bread, chapati or roti, whole wheat, commercially prepared, frozen",N/A,Bread
"Bread, paratha, whole wheat, commercially prepared, frozen",N/A,Bread
"Bread, naan, whole wheat, commercially prepared, refrigerated",N/A,Bread
"Bread, roll, Mexican, bollilo",N/A,Bread
"Cookie, vanilla with caramel, coconut, and chocolate coating",N/A,Cookie
"Cookie, with peanut butter filling, chocolate-coated",N/A,Cookie
"Cookies, animal, with frosting or icing",N/A,Cookies
"Crackers, multigrain",N/A,Crackers
"Cookie, butter or sugar, with chocolate icing or filling",N/A,Cookie
"Cookie, chocolate, with icing or coating",N/A,Cookie
"Tortillas, ready-to-bake or -fry, whole wheat",N/A,Tortillas
"Cake, snack cakes, creme-filled, chocolate with frosting, low-fat, with added fiber",N/A,Cake
"Cake, snack cakes, not chocolate, with icing or filling, low-fat, with added fiber",N/A,Cake
"Cookies, brownies, commercially prepared, reduced fat, with added fiber",N/A,Cookies
"Cookies, chocolate sandwich, with creme filling, reduced fat",N/A,Cookies
"Cookies, oatmeal sandwich, with creme filling",N/A,Cookies
"Cookies, peanut butter, commercially prepared, sugar free",N/A,Cookies
"Cookies, graham crackers, plain or honey, lowfat",N/A,Cookies
"Crackers, cheese, whole grain",N/A,Crackers
"Waffles, whole wheat, lowfat, frozen, ready-to-heat",N/A,Waffles
"Cookies, coconut macaroon",N/A,Cookies
"Cookies, shortbread, reduced fat",N/A,Cookies
"Cookies, sugar wafer, chocolate-covered",N/A,Cookies
"Rolls, hamburger or hot dog, wheat/cracked wheat",N/A,Rolls
"Rolls, hamburger or hot dog, whole wheat",N/A,Rolls
"Crackers, sandwich-type, peanut butter filled, reduced fat",N/A,Crackers
"Bread, cinnamon",N/A,Bread
"Bread, wheat, sprouted",N/A,Bread
"Bread, french or vienna, whole wheat",N/A,Bread
"Rolls, hamburger, whole grain white, calcium-fortified",N/A,Rolls
"Pancakes, whole wheat, dry mix, incomplete",N/A,Pancakes
"Crackers, whole grain, sandwich-type, with peanut butter filling",N/A,Crackers
"Crackers, water biscuits",N/A,Crackers
"Cookies, chocolate chip sandwich, with creme filling",N/A,Cookies
"Cookies, chocolate, made with rice cereal",N/A,Cookies
"Cookies, marshmallow, with rice cereal and chocolate chips",N/A,Cookies
"Cookies, gluten-free, chocolate sandwich, with creme filling",N/A,Cookies
"Bread, gluten-free, white, made with rice flour, corn starch, and/or tapioca",N/A,Bread
"Rolls, gluten-free, white, made with rice flour, rice starch, and corn starch",N/A,Rolls
"Crackers, gluten-free, multi-seeded and multigrain",N/A,Crackers
"Waffles, gluten-free, frozen, ready-to-heat",N/A,Waffles
"Pancakes, gluten-free, frozen, ready-to-heat",N/A,Pancakes
"Rolls, dinner, sweet",N/A,Rolls
"Cookies, oatmeal, reduced fat",N/A,Cookies
"Cookies, chocolate cream covered biscuit sticks",N/A,Cookies
"Cookies, Marie biscuit",N/A,Cookies
"Cookies, vanilla sandwich with creme filling, reduced fat",N/A,Cookies
"Bread, multi-grain (includes whole-grain)",N/A,Bread
"Cookies, animal crackers (includes arrowroot, tea biscuits)",N/A,Cookies
"Sweet Potatoes, french fried, frozen as packaged, salt added in processing",N/A,Sweet Potatoes
"Ginger root, pickled, canned, with artificial sweetener",N/A,Ginger root
"Peppers, hot pickled, canned",N/A,Peppers
"Potatoes, mashed, ready-to-eat",N/A,Potatoes
"Rice and vermicelli mix, rice pilaf flavor, unprepared",N/A,Rice and vermicelli mix
"Taquitos, frozen, chicken and cheese, oven-heated",N/A,Taquitos
"Taquitos, frozen, beef and cheese, oven-heated",N/A,Taquitos
"Pasta mix, classic cheeseburger macaroni, unprepared",N/A,Pasta mix
"Pasta mix, classic beef, unprepared",N/A,Pasta mix
"Pasta mix, Italian lasagna, unprepared",N/A,Pasta mix
"Yellow rice with seasoning, dry packet mix, unprepared",N/A,Yellow rice with seasoning
"Pizza rolls, frozen, unprepared",N/A,Pizza rolls
"Potsticker or wonton, pork and vegetable, frozen, unprepared",N/A,Potsticker or wonton
"Macaroni or noodles with cheese, made from reduced fat packaged mix, unprepared",N/A,Macaroni or noodles with cheese
"Turnover, cheese-filled, tomato-based sauce, frozen, unprepared",N/A,Turnover
"Macaroni or noodles with cheese, microwaveable, unprepared",N/A,Macaroni or noodles with cheese
"Rice mix, cheese flavor, dry mix, unprepared",N/A,Rice mix
"Dumpling, potato- or cheese-filled, frozen",N/A,Dumpling
"Turnover, chicken- or turkey-, and vegetable-filled, reduced fat, frozen",N/A,Turnover
"Turnover, meat- and cheese-filled, tomato-based sauce, reduced fat, frozen",N/A,Turnover
"Turnover, filled with egg, meat and cheese, frozen",N/A,Turnover
"Salisbury steak with gravy, frozen",N/A,Salisbury steak with gravy
"Sausage, egg and cheese breakfast biscuit",N/A,Sausage
"Infant Formula, MEAD JOHNSON, ENFAMIL, Premium LIPIL, Infant, powder",N/A,Infant Formula
"Infant formula, MEAD JOHNSON, ENFAMIL, ENFAGROW, GENTLEASE, Toddler, LIPIL, powder",N/A,Infant formula
"Infant formula, GERBER, GOOD START, PROTECT PLUS, powder",N/A,Infant formula
"Infant Formula, GERBER GOOD START 2, GENTLE PLUS, powder",N/A,Infant Formula
"Infant formula, MEAD JOHNSON, ENFAMIL, ENFAGROW, Soy, Toddler, LIPIL, powder",N/A,Infant formula
"Infant formula, ABBOTT NUTRITION, SIMILAC, GO AND GROW, powder, with ARA and DHA",N/A,Infant formula
"Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, AA LIPIL, powder, not reconstituted",N/A,Infant formula
"Infant formula, MEAD JOHNSON, ENFAMIL, Premature, 20 calories ready-to-feed Low iron",N/A,Infant formula
"Babyfood, GERBER, Banana with orange medley",N/A,Babyfood
"Restaurant, family style, fried mozzarella sticks",N/A,Restaurant
"Restaurant, family style, french fries",N/A,Restaurant
"Restaurant, family style, shrimp, breaded and fried",N/A,Restaurant
"Restaurant, family style, macaroni & cheese, from kids' menu",N/A,Restaurant
"Restaurant, family style, fish fillet, battered or breaded, fried",N/A,Restaurant
"Restaurant, family style, coleslaw",N/A,Restaurant
"Restaurant, family style, chili with meat and beans",N/A,Restaurant
"Restaurant, Italian, lasagna with meat",N/A,Restaurant
"Restaurant, Latino, empanadas, beef, prepared",N/A,Restaurant
"Restaurant, Latino, pupusas con queso (pupusas, cheese)",N/A,Restaurant
"Restaurant, Latino, pupusas del cerdo (pupusas, pork)",N/A,Restaurant
"Restaurant, Latino, tamale, corn",N/A,Restaurant
"Restaurant, Mexican, spanish rice",N/A,Restaurant
"Restaurant, Mexican, refried beans",N/A,Restaurant
"Restaurant, Chinese, fried rice, without meat",N/A,Restaurant
"Restaurant, Chinese, beef and vegetables",N/A,Restaurant
"Restaurant, Chinese, general tso's chicken",N/A,Restaurant
"Restaurant, Chinese, kung pao chicken",N/A,Restaurant
"Restaurant, Chinese, sweet and sour chicken",N/A,Restaurant
"Restaurant, Chinese, vegetable chow mein, without meat or noodles",N/A,Restaurant
"Restaurant, Chinese, vegetable lo mein, without meat",N/A,Restaurant
"Restaurant, Chinese, chicken and vegetables",N/A,Restaurant
"Restaurant, Chinese, orange chicken",N/A,Restaurant
"Restaurant, Chinese, sesame chicken",N/A,Restaurant
"Syrups, grenadine",N/A,Syrups
"Beverages, fruit-flavored drink, dry powdered mix, low calorie, with aspartame",N/A,Beverages
"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie",N/A,Creamy dressing
"Imitation cheese, american or cheddar, low cholesterol",N/A,Imitation cheese
"Babyfood, banana juice with low fat yogurt",N/A,Babyfood
"Babyfood, mixed fruit juice with low fat yogurt",N/A,Babyfood
"Turkey ham, sliced, extra lean, prepackaged or deli-sliced",N/A,Turkey ham
"Whipped topping, frozen, low fat",N/A,Whipped topping
"Cream substitute, powdered, light",N/A,Cream substitute
"Granola bar, soft, milk chocolate coated, peanut butter",N/A,Granola bar
"Salad dressing, italian dressing, reduced calorie",N/A,Salad dressing
"Cream substitute, liquid, light",N/A,Cream substitute
"Candies, MARS SNACKFOOD US, M&M's Peanut Butter Chocolate Candies",N/A,Candies
"Babyfood, apple yogurt dessert, strained",N/A,Babyfood
"Cheese, monterey, low fat",N/A,Cheese
"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, fat-free",N/A,Creamy dressing
"Bologna, beef, low fat",N/A,Bologna
"Sausage, turkey and pork, fresh, bulk, patty or link, cooked",N/A,Sausage
"Candies, MARS SNACKFOOD US, TWIX chocolate fudge cookie bars",N/A,Candies
"Frozen yogurts, chocolate",N/A,Frozen yogurts
"Frozen yogurts, flavors other than chocolate",N/A,Frozen yogurts
"Milk, buttermilk, fluid, cultured, reduced fat",N/A,Milk
"Salad dressing, blue or roquefort cheese dressing, fat-free",N/A,Salad dressing
"Salad Dressing, mayonnaise-like, fat-free",N/A,Salad Dressing
"Candies, MARS SNACKFOOD US, MILKY WAY Midnight Bar",N/A,Candies
Papad,N/A,Papad
"Rice cake, cracker (include hain mini rice cakes)",N/A,Rice cake
"Candies, MARS SNACKFOOD US, M&M's Almond Chocolate Candies",N/A,Candies
"Salad Dressing, coleslaw, reduced fat",N/A,Salad Dressing
"Oil, flaxseed, cold pressed",N/A,Oil
"Cereals ready-to-eat, frosted oat cereal with marshmallows",N/A,Cereals ready-to-eat
"Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, with almonds",N/A,Cereals ready-to-eat
"Snacks, popcorn, home-prepared, oil-popped, unsalted",N/A,Snacks
"Cereals ready-to-eat, POST, GREAT GRAINS, Raisin, Date & Pecan",N/A,Cereals ready-to-eat
"Babyfood, juice, apple-sweet potato",N/A,Babyfood
"Babyfood, juice, orange-carrot",N/A,Babyfood
"Snacks, granola bar, with coconut, chocolate coated",N/A,Snacks
"Babyfood, vegetable and brown rice, strained",N/A,Babyfood
"Babyfood, peas and brown rice",N/A,Babyfood
"Frankfurter, meat and poultry, low fat",N/A,Frankfurter
"Snacks, potato chips, white, restructured, baked",N/A,Snacks
"Babyfood, baked product, finger snacks cereal fortified",N/A,Babyfood
"Babyfood, cereal, brown rice, dry, instant",N/A,Babyfood
"Milk, fluid, nonfat, calcium fortified (fat free or skim)",N/A,Milk
"Cereals ready-to-eat, POST GREAT GRAINS Banana Nut Crunch",N/A,Cereals ready-to-eat
"Cheese, muenster, low fat",N/A,Cheese
"Cheese, mozzarella, nonfat",N/A,Cheese
"Babyfood, carrots, toddler",N/A,Babyfood
"Babyfood, dessert, banana pudding, strained",N/A,Babyfood
"Babyfood, fruit, tutti frutti, strained",N/A,Babyfood
"Babyfood, fruit, tutti frutti, junior",N/A,Babyfood
"Babyfood, dinner, chicken and rice",N/A,Babyfood
"Salad dressing, caesar dressing, regular",N/A,Salad dressing
"Salad dressing, coleslaw",N/A,Salad dressing
"Salad dressing, green goddess, regular",N/A,Salad dressing
"Salad dressing, blue or roquefort cheese, low calorie",N/A,Salad dressing
"Salad dressing, caesar, low calorie",N/A,Salad dressing
"Syrups, sugar free",N/A,Syrups
"Jellies, no sugar (with sodium saccharin), any flavors",N/A,Jellies
"Candies, chocolate covered, caramel with nuts",N/A,Candies
"Candies, nougat, with almonds",N/A,Candies
"Candies, gum drops, no sugar or low calorie (sorbitol)",N/A,Candies
"Candies, hard, dietetic or low calorie (sorbitol)",N/A,Candies
"Candies, chocolate covered, low sugar or low calorie",N/A,Candies
"Chewing gum, sugarless",N/A,Chewing gum
"Fluid replacement, electrolyte solution (include PEDIALYTE)",N/A,Fluid replacement
"Breakfast bars, oats, sugar, raisins, coconut (include granola bar)",N/A,Breakfast bars
"Vermicelli, made from soy",N/A,Vermicelli
"Beans, liquid from stewed kidney beans",N/A,Beans
"Chicken, meatless",N/A,Chicken
"Frankfurter, meatless",N/A,Frankfurter
"Luncheon slices, meatless",N/A,Luncheon slices
"Meatballs, meatless",N/A,Meatballs
Vegetarian fillets,N/A,Vegetarian fillets
"Sandwich spread, meatless",N/A,Sandwich spread
Vegetarian meatloaf or patties,N/A,Vegetarian meatloaf or patties
"Alcoholic beverage, wine, light",N/A,Alcoholic beverage
"Sweeteners, tabletop, saccharin (sodium saccharin)",N/A,Sweeteners
"Beverage, instant breakfast powder, chocolate, not reconstituted",N/A,Beverage
"Bacon bits, meatless",N/A,Bacon bits
"Butter replacement, without fat, powder",N/A,Butter replacement
"Beverage, instant breakfast powder, chocolate, sugar-free, not reconstituted",N/A,Beverage
"Cheese, cream, low fat",N/A,Cheese
"Cheese spread, cream cheese base",N/A,Cheese spread
"Quail, cooked, total edible",N/A,Quail
"Pheasant, cooked, total edible",N/A,Pheasant
"Dove, cooked (includes squab)",N/A,Dove
"Soybean, curd cheese",N/A,Soybean
"Potatoes, canned, drained solids, no salt added",N/A,Potatoes
"Salad dressing, bacon and tomato",N/A,Salad dressing
"Jams, preserves, marmalade, reduced sugar",N/A,Jams
"Beverages, fruit-flavored drink, powder, with high vitamin C with other added vitamins, low calorie",N/A,Beverages
"Frozen novelties, juice type, orange",N/A,Frozen novelties
"Cheese, cottage, lowfat, 1% milkfat, no sodium added",N/A,Cheese
"Tomato and vegetable juice, low sodium",N/A,Tomato and vegetable juice
"Turkey, wing, smoked, cooked, with skin, bone removed",N/A,Turkey
"Turkey, drumstick, smoked, cooked, with skin, bone removed",N/A,Turkey
"Beverages, Chocolate-flavored drink, whey and milk based",N/A,Beverages
"Babyfood, dinner, chicken and noodle with vegetables, toddler",N/A,Babyfood
"Pork, cured, bacon, cooked, broiled, pan-fried or roasted, reduced sodium",N/A,Pork
"Cranberry juice, unsweetened",N/A,Cranberry juice
"Turnip greens, canned, no salt added",N/A,Turnip greens
"Turkey, light or dark meat, smoked, cooked, with skin, bone removed",N/A,Turkey
"Turkey, light or dark meat, smoked, cooked, skin and bone removed",N/A,Turkey
"Hearts of palm, raw",N/A,Hearts of palm
"Cheese, pasteurized process, cheddar or American, low sodium",N/A,Cheese
"Beverages, coffee, instant, with whitener, reduced calorie",N/A,Beverages
"Beverages, cranberry-apple juice drink, low calorie, with vitamin C added",N/A,Beverages
"Cheese, swiss, low sodium",N/A,Cheese
Yeast extract spread,N/A,Yeast extract spread
"Babyfood, juice, pear",N/A,Babyfood
"Chicken, meatless, breaded, fried",N/A,Chicken
"Babyfood, meat, beef with vegetables, toddler",N/A,Babyfood
"Babyfood, dinner, macaroni, beef and tomato sauce, toddler",N/A,Babyfood
"Rolls, pumpernickel",N/A,Rolls
"Beans, baked, canned, no salt added",N/A,Beans
Tofu yogurt,N/A,Tofu yogurt
"Alcoholic beverage, rice (sake)",N/A,Alcoholic beverage
"Frozen novelties, ice cream type, chocolate or caramel covered, with nuts",N/A,Frozen novelties
"Frankfurter, low sodium",N/A,Frankfurter
"Frozen novelties, ice type, pop, with low calorie sweetener",N/A,Frozen novelties
"Babyfood, mixed fruit yogurt, strained",N/A,Babyfood
"Beverages, ABBOTT, ENSURE PLUS, ready-to-drink",N/A,Beverages
"Babyfood, rice and apples, dry",N/A,Babyfood
"Babyfood, juice, apple - cherry",N/A,Babyfood
"Babyfood, dessert, peach yogurt",N/A,Babyfood
"Babyfood, dessert, blueberry yogurt, strained",N/A,Babyfood
"Babyfood, dessert, banana yogurt, strained",N/A,Babyfood
"Ice creams, chocolate, rich",N/A,Ice creams
"Babyfood, cereal, rice with pears and apple, dry, instant fortified",N/A,Babyfood
"Babyfood, banana no tapioca, strained",N/A,Babyfood
"Babyfood, banana apple dessert, strained",N/A,Babyfood
"Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, honey roasted",N/A,Cereals ready-to-eat
"Babyfood, fruit supreme dessert",N/A,Babyfood
"Cheese, swiss, low fat",N/A,Cheese
"Breakfast bar, corn flake crust with fruit",N/A,Breakfast bar
"Cheese, mozzarella, low sodium",N/A,Cheese
"Puddings, chocolate flavor, low calorie, instant, dry mix",N/A,Puddings
"Babyfood, grape juice, no sugar, canned",N/A,Babyfood
"Pie fillings, blueberry, canned",N/A,Pie fillings
"Beverages, Cocktail mix, non-alcoholic, concentrated, frozen",N/A,Beverages
"Puddings, all flavors except chocolate, low calorie, instant, dry mix",N/A,Puddings
"Frog legs, raw",N/A,Frog legs
"Mollusks, scallop, (bay and sea), cooked, steamed",N/A,Mollusks
