name,ingredients,category,harmful
"Infant formula, MEAD JOHNSON, ENFAMIL, ENFAGROW, GENTLEASE, Toddler, LIPIL, powder",Unknown,Other,0
"Infant formula, GERBER, GOOD START, PROTECT PLUS, powder",Unknown,Other,0
"Infant Formula, GERBER GOOD START 2, GENTLE PLUS, powder",Unknown,Other,0
"Infant formula, MEAD JOHNSON, ENFAMIL, ENFAGROW, Soy, Toddler, LIPIL, powder",Unknown,Other,0
"Infant formula, ABBOTT NUTRITION, SIMILAC, GO AND GROW, powder, with ARA and DHA",Unknown,Other,0
"Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, AA LIPIL, powder, not reconstituted",Unknown,Other,0
"Infant formula, MEAD JOHNSON, ENFAMIL, Premature, 20 calories ready-to-feed Low iron",Unknown,Other,0
"Babyfood, GERBER, Banana with orange medley",Unknown,Food,0
"Restaurant, family style, fried mozzarella sticks",Unknown,Other,0
"Restaurant, family style, french fries",Unknown,Other,0
"Restaurant, family style, shrimp, breaded and fried",Unknown,Other,0
"Restaurant, family style, macaroni & cheese, from kids' menu",Unknown,Other,0
"Restaurant, family style, fish fillet, battered or breaded, fried",Unknown,Other,0
"Restaurant, family style, coleslaw",Unknown,Other,0
"Restaurant, family style, chili with meat and beans",Unknown,Other,0
"Restaurant, Italian, lasagna with meat",Unknown,Other,0
"Restaurant, Latino, empanadas, beef, prepared",Unknown,Other,0
"Restaurant, Latino, pupusas con queso (pupusas, cheese)",Unknown,Other,0
"Restaurant, Latino, pupusas del cerdo (pupusas, pork)",Unknown,Other,0
"Restaurant, Latino, tamale, corn",Unknown,Other,0
"Restaurant, Mexican, spanish rice",Unknown,Other,0
"Restaurant, Mexican, refried beans",Unknown,Other,0
"Restaurant, Chinese, fried rice, without meat",Unknown,Other,0
"Restaurant, Chinese, beef and vegetables",Unknown,Other,0
"Restaurant, Chinese, general tso's chicken",Unknown,Other,0
"Restaurant, Chinese, kung pao chicken",Unknown,Other,0
"Restaurant, Chinese, sweet and sour chicken",Unknown,Other,0
"Restaurant, Chinese, vegetable chow mein, without meat or noodles",Unknown,Other,0
"Restaurant, Chinese, vegetable lo mein, without meat",Unknown,Other,0
"Restaurant, Chinese, chicken and vegetables",Unknown,Other,0
"Restaurant, Chinese, orange chicken",Unknown,Other,0
"Restaurant, Chinese, sesame chicken",Unknown,Other,0
"Syrups, grenadine",Unknown,Other,0
"Beverages, fruit-flavored drink, dry powdered mix, low calorie, with aspartame",Unknown,Other,0
"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie",Unknown,Other,0
"Imitation cheese, american or cheddar, low cholesterol",Unknown,Other,0
"Babyfood, banana juice with low fat yogurt",Unknown,Food,0
"Babyfood, mixed fruit juice with low fat yogurt",Unknown,Food,0
"Turkey ham, sliced, extra lean, prepackaged or deli-sliced",Unknown,Other,0
"Whipped topping, frozen, low fat",Unknown,Other,0
"Cream substitute, powdered, light",Unknown,Other,0
"Granola bar, soft, milk chocolate coated, peanut butter",Unknown,Other,0
"Salad dressing, italian dressing, reduced calorie",Unknown,Other,0
"Cream substitute, liquid, light",Unknown,Other,0
"Candies, MARS SNACKFOOD US, M&M's Peanut Butter Chocolate Candies",Unknown,Other,0
"Babyfood, apple yogurt dessert, strained",Unknown,Food,0
"Cheese, monterey, low fat",Unknown,Other,0
"Creamy dressing, made with sour cream and/or buttermilk and oil, reduced calorie, fat-free",Unknown,Other,0
"Bologna, beef, low fat",Unknown,Other,0
"Sausage, turkey and pork, fresh, bulk, patty or link, cooked",Unknown,Other,0
"Candies, MARS SNACKFOOD US, TWIX chocolate fudge cookie bars",Unknown,Other,0
"Frozen yogurts, chocolate",Unknown,Other,0
"Frozen yogurts, flavors other than chocolate",Unknown,Other,0
"Milk, buttermilk, fluid, cultured, reduced fat",Unknown,Other,0
"Salad dressing, blue or roquefort cheese dressing, fat-free",Unknown,Other,0
"Salad Dressing, mayonnaise-like, fat-free",Unknown,Other,0
"Candies, MARS SNACKFOOD US, MILKY WAY Midnight Bar",Unknown,Other,0
Papad,Unknown,Other,0
"Rice cake, cracker (include hain mini rice cakes)",Unknown,Other,0
"Candies, MARS SNACKFOOD US, M&M's Almond Chocolate Candies",Unknown,Other,0
"Salad Dressing, coleslaw, reduced fat",Unknown,Other,0
"Oil, flaxseed, cold pressed",Unknown,Other,0
"Cereals ready-to-eat, frosted oat cereal with marshmallows",Unknown,Other,0
"Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, with almonds",Unknown,Other,0
"Snacks, popcorn, home-prepared, oil-popped, unsalted",Unknown,Other,0
"Cereals ready-to-eat, POST, GREAT GRAINS, Raisin, Date & Pecan",Unknown,Other,0
"Babyfood, juice, apple-sweet potato",Unknown,Food,0
"Babyfood, juice, orange-carrot",Unknown,Food,0
"Snacks, granola bar, with coconut, chocolate coated",Unknown,Other,0
"Babyfood, vegetable and brown rice, strained",Unknown,Food,0
"Babyfood, peas and brown rice",Unknown,Food,0
"Frankfurter, meat and poultry, low fat",Unknown,Other,0
"Snacks, potato chips, white, restructured, baked",Unknown,Other,0
"Babyfood, baked product, finger snacks cereal fortified",Unknown,Food,0
"Babyfood, cereal, brown rice, dry, instant",Unknown,Food,0
"Milk, fluid, nonfat, calcium fortified (fat free or skim)",Unknown,Other,0
"Cereals ready-to-eat, POST GREAT GRAINS Banana Nut Crunch",Unknown,Other,0
"Cheese, muenster, low fat",Unknown,Other,0
"Cheese, mozzarella, nonfat",Unknown,Other,0
"Babyfood, carrots, toddler",Unknown,Food,0
"Babyfood, dessert, banana pudding, strained",Unknown,Food,0
"Babyfood, fruit, tutti frutti, strained",Unknown,Food,0
"Babyfood, fruit, tutti frutti, junior",Unknown,Food,0
"Babyfood, dinner, chicken and rice",Unknown,Food,0
"Salad dressing, caesar dressing, regular",Unknown,Other,0
"Salad dressing, coleslaw",Unknown,Other,0
"Salad dressing, green goddess, regular",Unknown,Other,0
"Salad dressing, blue or roquefort cheese, low calorie",Unknown,Other,0
"Salad dressing, caesar, low calorie",Unknown,Other,0
"Syrups, sugar free",Unknown,Other,0
"Jellies, no sugar (with sodium saccharin), any flavors",Unknown,Other,0
"Candies, chocolate covered, caramel with nuts",Unknown,Other,0
"Candies, nougat, with almonds",Unknown,Other,0
"Candies, gum drops, no sugar or low calorie (sorbitol)",Unknown,Other,0
"Candies, hard, dietetic or low calorie (sorbitol)",Unknown,Other,0
"Candies, chocolate covered, low sugar or low calorie",Unknown,Other,0
"Chewing gum, sugarless",Unknown,Other,0
"Fluid replacement, electrolyte solution (include PEDIALYTE)",Unknown,Other,0
"Breakfast bars, oats, sugar, raisins, coconut (include granola bar)",Unknown,Other,0
"Vermicelli, made from soy",Unknown,Other,0
"Beans, liquid from stewed kidney beans",Unknown,Other,0
"Chicken, meatless",Unknown,Other,0
"Frankfurter, meatless",Unknown,Other,0
"Luncheon slices, meatless",Unknown,Other,0
"Meatballs, meatless",Unknown,Other,0
Vegetarian fillets,Unknown,Other,0
"Sandwich spread, meatless",Unknown,Other,0
Vegetarian meatloaf or patties,Unknown,Other,0
"Alcoholic beverage, wine, light",Unknown,Other,0
"Sweeteners, tabletop, saccharin (sodium saccharin)",Unknown,Other,0
"Beverage, instant breakfast powder, chocolate, not reconstituted",Unknown,Other,0
"Bacon bits, meatless",Unknown,Other,0
"Butter replacement, without fat, powder",Unknown,Other,0
"Beverage, instant breakfast powder, chocolate, sugar-free, not reconstituted",Unknown,Other,0
"Cheese, cream, low fat",Unknown,Other,0
"Cheese spread, cream cheese base",Unknown,Other,0
"Quail, cooked, total edible",Unknown,Other,0
"Pheasant, cooked, total edible",Unknown,Other,0
"Dove, cooked (includes squab)",Unknown,Other,0
"Soybean, curd cheese",Unknown,Other,0
"Potatoes, canned, drained solids, no salt added",Unknown,Other,0
"Salad dressing, bacon and tomato",Unknown,Other,0
"Jams, preserves, marmalade, reduced sugar",Unknown,Other,0
"Beverages, fruit-flavored drink, powder, with high vitamin C with other added vitamins, low calorie",Unknown,Other,0
"Frozen novelties, juice type, orange",Unknown,Other,0
"Cheese, cottage, lowfat, 1% milkfat, no sodium added",Unknown,Other,0
"Tomato and vegetable juice, low sodium",Unknown,Other,0
"Turkey, wing, smoked, cooked, with skin, bone removed",Unknown,Other,0
"Turkey, drumstick, smoked, cooked, with skin, bone removed",Unknown,Other,0
"Beverages, Chocolate-flavored drink, whey and milk based",Unknown,Other,0
"Babyfood, dinner, chicken and noodle with vegetables, toddler",Unknown,Food,0
"Pork, cured, bacon, cooked, broiled, pan-fried or roasted, reduced sodium",Unknown,Other,0
"Cranberry juice, unsweetened",Unknown,Other,0
"Turnip greens, canned, no salt added",Unknown,Other,0
"Turkey, light or dark meat, smoked, cooked, with skin, bone removed",Unknown,Other,0
"Turkey, light or dark meat, smoked, cooked, skin and bone removed",Unknown,Other,0
"Hearts of palm, raw",Unknown,Other,0
"Cheese, pasteurized process, cheddar or American, low sodium",Unknown,Other,0
"Beverages, coffee, instant, with whitener, reduced calorie",Unknown,Other,0
"Beverages, cranberry-apple juice drink, low calorie, with vitamin C added",Unknown,Other,0
"Cheese, swiss, low sodium",Unknown,Other,0
Yeast extract spread,Unknown,Other,0
"Babyfood, juice, pear",Unknown,Food,0
"Chicken, meatless, breaded, fried",Unknown,Other,0
"Babyfood, meat, beef with vegetables, toddler",Unknown,Food,0
"Babyfood, dinner, macaroni, beef and tomato sauce, toddler",Unknown,Food,0
"Rolls, pumpernickel",Unknown,Other,0
"Beans, baked, canned, no salt added",Unknown,Other,0
Tofu yogurt,Unknown,Other,0
"Alcoholic beverage, rice (sake)",Unknown,Other,0
"Frozen novelties, ice cream type, chocolate or caramel covered, with nuts",Unknown,Other,0
"Frankfurter, low sodium",Unknown,Other,0
"Frozen novelties, ice type, pop, with low calorie sweetener",Unknown,Other,0
"Babyfood, mixed fruit yogurt, strained",Unknown,Food,0
"Beverages, ABBOTT, ENSURE PLUS, ready-to-drink",Unknown,Other,0
"Babyfood, rice and apples, dry",Unknown,Food,0
"Babyfood, juice, apple - cherry",Unknown,Food,0
"Babyfood, dessert, peach yogurt",Unknown,Food,0
"Babyfood, dessert, blueberry yogurt, strained",Unknown,Food,0
"Babyfood, dessert, banana yogurt, strained",Unknown,Food,0
"Ice creams, chocolate, rich",Unknown,Other,0
"Babyfood, cereal, rice with pears and apple, dry, instant fortified",Unknown,Food,0
"Babyfood, banana no tapioca, strained",Unknown,Food,0
"Babyfood, banana apple dessert, strained",Unknown,Food,0
"Cereals ready-to-eat, POST, HONEY BUNCHES OF OATS, honey roasted",Unknown,Other,0
"Babyfood, fruit supreme dessert",Unknown,Food,0
"Cheese, swiss, low fat",Unknown,Other,0
"Breakfast bar, corn flake crust with fruit",Unknown,Other,0
"Cheese, mozzarella, low sodium",Unknown,Other,0
"Puddings, chocolate flavor, low calorie, instant, dry mix",Unknown,Other,0
"Babyfood, grape juice, no sugar, canned",Unknown,Food,0
"Pie fillings, blueberry, canned",Unknown,Other,0
"Beverages, Cocktail mix, non-alcoholic, concentrated, frozen",Unknown,Other,0
"Puddings, all flavors except chocolate, low calorie, instant, dry mix",Unknown,Other,0
"Frog legs, raw",Unknown,Other,0
"Mollusks, scallop, (bay and sea), cooked, steamed",Unknown,Other,0
"Mollusks, snail, raw",Unknown,Other,0
"Turtle, green, raw",Unknown,Other,0
"Sausage, pork, chorizo, link or ground, cooked, pan-fried",Unknown,Other,0
"REDUCED SODIUM: Ham, sliced, pre-packaged, deli meat (96%fat free, water added)",Unknown,Other,0
"REDUCED SODIUM: Roast beef, deli style, prepackaged, sliced",Unknown,Other,0
"REDUCED SODIUM: Pepperoni, beef and pork, sliced",Unknown,Other,0
"REDUCED SODIUM: Salami, dry or hard, pork, beef",Unknown,Other,0
"REDUCED SODIUM: Turkey breast, sliced, prepackaged",Unknown,Other,0
"REDUCED SODIUM: Chicken breast, deli, rotisserie seasoned, sliced, prepackaged",Unknown,Other,0
"REDUCED SODIUM: Bologna, meat and poultry",Unknown,Other,0
"REDUCED SODIUM: Nuts, almond butter, plain, with salt added",Unknown,Other,0
Vitamin D as ingredient,Unknown,Other,0
Krem X,"Aqua, Glycerin, Parfum",Cosmetic,0
Şampuan Y,"Sodium laureth sulfate, Cocamidopropyl betaine",Cosmetic,0
Losyon Z,"Paraffinum liquidum, Cetearyl alcohol",Cosmetic,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
Unknown,Unknown,Other,0
