ingredients,safe_ingredients,harmful_ingredients,general_health_assessment,toxicity_score,allergen_risk,regulatory_status
"Skim Milk Powder, Fructose, Whey Protein Concentrate Whey Protein, Soy Lecithin), Calcium Caseinate, Glucose Syrup Solids Megetable Fat, Glucose Syrup Solids, Milk Solids, Emulsifiers (471, 472c), Mineral Salls (33900), 4500)], Anti-Caking Agent (551), Antioxidant (3076 Sayil Say Protein Isolate, Inulin, Flavours (Honeycomb, Vanilla, Math Soluble Vegetable Fibre (Corn). Thickeners (401, 412,415), Maltodextrin, Minerals (Magnesium Oxide (Magnesium), Ferric Pyrophosphate (Iron), Potassium fodide (lodine), Copper Sulphate Pentahydrate (Copper), Zinc Sulphate (inc), Sodium Molybdate (Molybdenum), Chromium Chloride (Caramium), Manganese Sulphate (Manganese), Sodium Selenite (Selenium)], Vitamins [Ascorbic Acid (Vit. C), D Alpha Tocopherol Acetate Vil 6), Retinyl Acetate (Vit. A), Nicotinamide (Vit. B3), Phytomenadione lamin K, Calcium Pantothenate (Pantothenic Acid), Cholecalciferol (Vit. D. Cyanocobalamin (Vit. B12), Pyridoxine Hydrochloride (Vit. B6), Riboflavin (Mit. B2), Thiamine Hydrochloride (Vit. B1), Folic Acid (Vit. B9), Blesa), Milk Calcium, Green Tea Extract.","['Skim Milk Powder', 'Fructose', 'Whey Protein Concentrate Whey Protein', 'Soy Lecithin']",[],"Overall, these ingredients appear to be safe for consumption. Skim milk powder and whey protein are good sources of calcium and protein respectively while fructose can contribute excess sugar intake if consumed in large amounts. Soy lecithin is a naturally occurring substance found in soya beans that may have potential health benefits but more research needs to be done on its long-term effects.",Unknown,Unknown,Unknown
"Poitrine de porc, foie de porc 35,5%, gorge de porc, dextrose, sel, vin rouge AOC de Corse 0,5%, ail, poivre, sirop de glucose, romarin, laurier, conservateur : nitrite de sodium, enveloppe : boyau naturel de porc. Viande de porc origine France.","['Poitrine de porc', 'foie de porc 35,5%', 'gorge de porc']",[],All the listed ingredients are safe to consume. However it's important for consumers with a sensitivity or allergy towards pork and its byproducts should avoid consuming this product.,Unknown,Unknown,Unknown
"Farine de BLE,BEURRE Fin 23.1%,eau.sucre,levure.poudre de LAIT entier GLUTEN DE BLE, sel, émulsifiant : lécithine de colza, agent de traitement de la Farine acide L-ascorbique, enzymes, dorure : DEUFS.","['Farine de BLE', 'BEURRE Fin 23.1%', 'eau.', 'sucr.']",[],"Overall, the product seems safe to consume as all listed ingredients are common and widely used in food production with no known harmful effects on health when consumed in moderate amounts. However it's important for individuals who have celiac disease or gluten intolerance should exercise caution while consuming this product due to presence of Glutin de BLE.",Unknown,Unknown,Unknown
"Composé de deux différents Arabicas d'Éthiopie, le berceau du café, ce Lungo Pure Origin d'une fraîcheur florale délicate révèle de surprenantes notes sauvages de musc et de note boisées. Intensité 3.","['Composé', ""deux différents Arabicas d'Éthiopie""]",[],"Overall, the ingredients appear to be safe for consumption. However, it is important to note that this analysis does not take into account any potential allergens or other individual health concerns.",Unknown,Unknown,Unknown
"Leche entera, vitaminas (A, C, D, E).","['Leche Entiera', 'Vitamins A,C,D and E']",[],"The ingredients appear to be safe for consumption. Leche entera is a type of milk that may contain lactose intolerance inducing factors but it can also provide calcium, protein and other nutrients necessary for good health when consumed in moderation.",Unknown,Unknown,Unknown
"Carne y grasa de cerdo, pimentón, sal, sacarosa, especias, almidón, ajo, fibra guisante, reguladores de la acidez (E-262, E-325), aromas naturales, antioxidante E-30, colorante E-120. Tripa natural.","['Carne y grasa de cerdo', 'pimentón', 'sal', 'sacarosa']",[],"Overall, the ingredients appear to be safe for consumption. However, it's important to note that excessive salt intake can lead to high blood pressure and an increased risk of heart disease.",Unknown,Unknown,Unknown
"RECONSTITUTED MANGO PURÉE (30%) (Mango Purée Concentrate, Water), Water, Sugar, Rice Flour, Potato Starch, Tapioca Starch, Trehalose, Glucose-Fructose Syrup, Sunflower Oil, Paprika Extract, Emulsifier: Mono-and Diglycerides of Fatty Acids; Stabilisers: Tara Gum, Carrageenan, Locust Bean Gum, Methyl Cellulose, Pectin; Acid: Citric Acid.","['Mango Purée Concentrate', 'Water', 'Sugar']",[],"The ingredients in this product seem to be safe for consumption. However, it's important to note that high amounts of sugar can lead to weight gain and other health issues if consumed regularly.",Unknown,Unknown,Unknown
"water, 27% double concentrated tomato purée, sugar, spirit vinegar, salt, flavouring,","['water', 'sugar']",[],"The ingredients are generally safe to consume. However it is important for people with high blood pressure or diabetes, as well those who follow a low-carbohydrate diet should exercise caution when consuming this product.",Unknown,Unknown,Unknown
"Organic einkorn flour, organic einkorn sourdough starter (organic einkorn flour, water), organic palm fruit oil, sea salt, organic rosemary.","['Organic Einkorn Flour', 'Sea Salt']",[],"Overall the product appears to be safe for consumption. However, it's important to note that palm fruit oil is high in saturated fats and should only make up a small part of your diet.",Unknown,Unknown,Unknown
"Eau Minérale naturelle gazifiée, Sucre, Acide Citrique E330, Arôme naturel Poire, Benzoate de Sodium E211, Acide Ascorbique E300, Colorant E160e, carthamus Liquide",[],"['Eau Minérale naturelle gazifiée', 'Benzoate de Sodium E211']","The product contains potentially harmful ingredients such as Benzene, which is a known carcinogen. It's also important to note that the ingredient 'Eau Minérale naturelle gazifiée', while not inherently dangerous in itself, could contain impurities or contaminants if it was produced improperly.",Unknown,Unknown,Unknown
"Cultured pasteurized milk, salt, enzymes, and annatto color.","['Cultured Pasteurized Milk', 'Salt']",[],"Overall, the ingredients used in this product seem safe for consumption. Cultured pasteurized milk is a good source of calcium and protein while salt can enhance flavor without any negative health effects when consumed moderately.",Unknown,Unknown,Unknown
"Zahar, grasimi vegetale (miez de palmier nehidrogenat, ulei de palmier nehidrogenat), unt de cacao, lapte praf degresat, permeat de zer praf (din lapte), masă de cacao, lapte praf integral, migdale prajite, fulgi de cocos prajit 5%, grasime de lapte, emulgatori (lecitină de soia, E476), arome, sare. Ciocolata cu lapte: contine produse de cacao - 30% minim.",[],[],Error: ,Unknown,Unknown,Unknown
organic tomato (99%). acidity regulator (citric acid).,['organic tomato'],[],"The product contains only one ingredient, organic tomatoes which are generally safe for consumption. The acidity regulator citric acid is also considered to be harmless in small amounts.",Unknown,Unknown,Unknown
"Pimiento, agua, sal, especias, acidulante (E330), antioxidante (E300), conservadores (E202, E211).","['Pimiento', 'agua']",[],"Overall the ingredients seem to be safe. However, it is important for people with certain medical conditions such as kidney disease or those taking medication that can interact negatively with preservatives (E202 and E211) should exercise caution while consuming this product.",Unknown,Unknown,Unknown
"mechanically separated chicken, pork, water, dextrose, corn syrup, salt, flavorings, sodium phosphate, beef, paprika and paprika oleoresin, sodium erythorbate, sodium nitrite.","['mechanically separated chicken', 'pork']",[],"Overall the ingredients seem safe for consumption but some of them may have potential health concerns. Mechanically Separated Chicken and Pork can be a source of harmful bacteria if not prepared properly, so it's important to cook thoroughly before consuming. Dextrose is added sugar which should be consumed in moderation as excessive intake could lead to weight gain or other health problems like diabetes. Corn Syrup also adds extra calories without providing any nutritional benefits and can contribute to obesity if eaten excessively.",Unknown,Unknown,Unknown
"Milkfat and nonfat milk, strawberry sauce (corn syrup, water, sugar, modified corn starch, citric acid, natural and artificial flavor, artificial color (red #40)), high fructose corn syrup, corn syrup, buttermilk, sugar, whey, mono - and diglycerides, guar gum, xanthan gum, polysorbate 80, artificial flavor, locust bean gum, carrageenan.","['Milkfat', 'non-fat milk']",[],"Overall the ingredients seem to be safe for consumption, however some may have potential health concerns. High fructose corn syrup and artificial flavors are added sugars that can contribute to weight gain and other chronic diseases if consumed in excess.",Unknown,Unknown,Unknown
"Potato flour, potato starch, sunflower and/or canola oil, seasoning (lactose, vinegar powder, sea salt, barley flour, citric acid, cider vinegar powder, natural flavor), rice flour, salt.","['potato starch', 'rice flour']",[],Overall the product seems to be safe for consumption as all of its ingredients are commonly used in food production and have been deemed generally harmless.,Unknown,Unknown,Unknown
"Salt, sugar, spices, paprika, dehydrated onion, natural flavors, turmeric, modified food starch, dehydrated garlic, extractives of paprika, and less than 2% silicon dioxide added as a processing aid.","['Salt', 'sugar', 'spices']",[],"Overall, these ingredients appear to be safe for consumption in small amounts as part of a balanced diet. However, it's important to note that excessive intake of salt and sugar can lead to high blood pressure or diabetes.",Unknown,Unknown,Unknown
"Pasteurized 100% pure carbonated apple juice from u.s. grown fresh organic apples. filtered water (sufficient to reconstitute juice concentrate), pure concentrated organic grape juice. natural sediment may occur, no sweeteners, preservatives.","['Pasteurized 100% pure carbonated apple juice from u.S grown fresh organic apples', 'filtered water (sufficient to reconstitute juice concentrate)', 'pure concentrated organic grape juice']",[],"Overall, the ingredients in this product appear safe for consumption as they are natural and do not contain any harmful preservatives or sweeteners. However, it is important to note that excessive intake of carbonated beverages can lead to bloating, gas, and other digestive issues.",Unknown,Unknown,Unknown
"Wheat flour, barley flour, oil, fructose, egg powder, milk powder, rice flour, soya flour, corn flour, rye flour, barn, invert syrup, the black seed, sesame, mulberry nectar, water, baking powder, Lecithin (E322), Ammonium bicarbonate (E503)","['Wheat flour', 'Barley flour', 'Oil', 'Fructose', 'Milk powder', 'Rice flour', 'Soya flour']",[],"Overall, the ingredients seem to be safe for consumption. However, it's important to note that some people may have allergies or intolerances to wheat and soy.",Unknown,Unknown,Unknown
"Gomme acacia, H.E. et poudre d’anis (4.3%), inuline d’agave, acide ascorbique, agent de charge : carbonate de magnésium, beurre de cacao (0,3%)","['Gomme acacia', ""inulin d'agave""]",[],Overall the ingredients seem safe for consumption. However it is important to note that high amounts of cocoa butter can cause allergic reactions in some people.,Unknown,Unknown,Unknown
"Fromage frais au _lait_ écrémé* (lait* écrémé pasteurisé, ferments lactiques), sucre*, purée de myrtilles* 6%.  *Issu de l'agriculture biologique","['Fromage frais au _lait_ écrémé pasteurisé', 'purées']",[],"Overall, the ingredients seem safe for consumption. The use of lait* ecremé pastureised and purée de myrtilles 6% is acceptable.",Unknown,Unknown,Unknown
"Water, citric acid, sodium citrate, natural flavor, salt, monopotassium phosphate, modified food starch, sucralose, acesulfame potassium, glycerol ester of rosin, red 40, blue 1,","['Water', 'Sodium Citrate']",[],Overall the ingredients seem to be safe for consumption. However it's important to note that excessive intake of Sucralose and Acesulfame Potassium may have negative health effects.,Unknown,Unknown,Unknown
"filets de poulet traitée en salaison 52% (viande de filet de poulet 40% ( France), eau, fibres de BLE, arômes naturels, protéines de BLE, antioxydant E331, sal), Jambon de dinde cuit standard 13% (viande de dinde 3% (France), eau, gluten de BLE, sel, arômes naturels, arome, fibres de BLE, antioxydant E300, dextrose) - chapelure (farine de BLE, sel, levure, épices), FROMAGE fondu (10%) (FROMAGES, eau, amidons modifiés, LACTOSERUM, LAIT écrémé en poudre, sels de fonte E331),  eau, farine de BLE, Huile de tournesol","['viande', 'eau']",[],"The ingredients appear to be safe for consumption. However, it is important to note that the product may contain high levels of sodium due to added salt and other seasonings.",Unknown,Unknown,Unknown
"_Lait de brebis_ et de chèvre pasteurisé, sel, ferments lactiques, présure microbienne,","[""pasteurized sheep's milk"", 'goat cheese']",[],"The product contains pasteurized sheep and goats cheeses, which are safe to consume. The addition of salt is also generally considered harmless in small amounts. However, it's important for individuals with a dairy allergy or intolerance to avoid this ingredient.",Unknown,Unknown,Unknown
"Vesi, KAURA 11%, sokeri 2,3%, rapsiöljy, kivennäisaine (kalsiumkarbonaatti, kalsiumfosfaatteja, kaliumjodidi), Luontainen aromi, suola, vitamiinit (D2, riboflaviini, B12).","['Vesi', 'KAURA ', 'sokeri ', 'rapsiöljy']",[],"Overall, the ingredients appear to be safe. However, it's important for individuals with certain health conditions or allergies (such as calcium carbonate allergy) should exercise caution when consuming this product.",Unknown,Unknown,Unknown
